-60,101,lAr5RIA689LId+iyThoIc4ZUAJw=,XzjSNH/gGvxJuQFm28dDJ4PG+qU=
-62,97,R9g3XXFOxEC9s6zwEhFfjmLsuvM=,XzjSNH/gGvxJuQFm28dDJ4PG+qU=
-61,101,R9g3XXFOxEC9s6zwEhFfjmLsuvM=,XzjSNH/gGvxJuQFm28dDJ4PG+qU=
-62,101,R9g3XXFOxEC9s6zwEhFfjmLsuvM=,XzjSNH/gGvxJuQFm28dDJ4PG+qU=
-59,102,R9g3XXFOxEC9s6zwEhFfjmLsuvM=,XzjSNH/gGvxJuQFm28dDJ4PG+qU=
-63,101,R9g3XXFOxEC9s6zwEhFfjmLsuvM=,XzjSNH/gGvxJuQFm28dDJ4PG+qU=
-63,97,R9g3XXFOxEC9s6zwEhFfjmLsuvM=,XzjSNH/gGvxJuQFm28dDJ4PG+qU=
-59,101,R9g3XXFOxEC9s6zwEhFfjmLsuvM=,XzjSNH/gGvxJuQFm28dDJ4PG+qU=
-60,102,R9g3XXFOxEC9s6zwEhFfjmLsuvM=,XzjSNH/gGvxJuQFm28dDJ4PG+qU=
-61,102,R9g3XXFOxEC9s6zwEhFfjmLsuvM=,XzjSNH/gGvxJuQFm28dDJ4PG+qU=
-58,100,R9g3XXFOxEC9s6zwEhFfjmLsuvM=,XzjSNH/gGvxJuQFm28dDJ4PG+qU=
-58,97,R9g3XXFOxEC9s6zwEhFfjmLsuvM=,XzjSNH/gGvxJuQFm28dDJ4PG+qU=
-61,97,R9g3XXFOxEC9s6zwEhFfjmLsuvM=,XzjSNH/gGvxJuQFm28dDJ4PG+qU=
-58,98,R9g3XXFOxEC9s6zwEhFfjmLsuvM=,XzjSNH/gGvxJuQFm28dDJ4PG+qU=
-60,103,R9g3XXFOxEC9s6zwEhFfjmLsuvM=,XzjSNH/gGvxJuQFm28dDJ4PG+qU=
-62,102,R9g3XXFOxEC9s6zwEhFfjmLsuvM=,XzjSNH/gGvxJuQFm28dDJ4PG+qU=
-58,99,R9g3XXFOxEC9s6zwEhFfjmLsuvM=,XzjSNH/gGvxJuQFm28dDJ4PG+qU=
-63,102,R9g3XXFOxEC9s6zwEhFfjmLsuvM=,XzjSNH/gGvxJuQFm28dDJ4PG+qU=
-59,98,R9g3XXFOxEC9s6zwEhFfjmLsuvM=,XzjSNH/gGvxJuQFm28dDJ4PG+qU=
-59,99,R9g3XXFOxEC9s6zwEhFfjmLsuvM=,XzjSNH/gGvxJuQFm28dDJ4PG+qU=
-60,100,R9g3XXFOxEC9s6zwEhFfjmLsuvM=,XzjSNH/gGvxJuQFm28dDJ4PG+qU=
-60,98,R9g3XXFOxEC9s6zwEhFfjmLsuvM=,XzjSNH/gGvxJuQFm28dDJ4PG+qU=
-61,103,R9g3XXFOxEC9s6zwEhFfjmLsuvM=,XzjSNH/gGvxJuQFm28dDJ4PG+qU=
-60,97,R9g3XXFOxEC9s6zwEhFfjmLsuvM=,XzjSNH/gGvxJuQFm28dDJ4PG+qU=
-52,109,R9g3XXFOxEC9s6zwEhFfjmLsuvM=,l6ZV6XLwuhOKwhIPa9RgQJJ+Qwk=
-59,100,R9g3XXFOxEC9s6zwEhFfjmLsuvM=,XzjSNH/gGvxJuQFm28dDJ4PG+qU=
-58,110,R9g3XXFOxEC9s6zwEhFfjmLsuvM=,FBesERNEHdm45pvipIrLiGcy+0k=
-63,103,R9g3XXFOxEC9s6zwEhFfjmLsuvM=,XzjSNH/gGvxJuQFm28dDJ4PG+qU=
-59,103,R9g3XXFOxEC9s6zwEhFfjmLsuvM=,XzjSNH/gGvxJuQFm28dDJ4PG+qU=
-61,98,R9g3XXFOxEC9s6zwEhFfjmLsuvM=,XzjSNH/gGvxJuQFm28dDJ4PG+qU=
-54,109,R9g3XXFOxEC9s6zwEhFfjmLsuvM=,l6ZV6XLwuhOKwhIPa9RgQJJ+Qwk=
-61,100,R9g3XXFOxEC9s6zwEhFfjmLsuvM=,XzjSNH/gGvxJuQFm28dDJ4PG+qU=
-59,97,R9g3XXFOxEC9s6zwEhFfjmLsuvM=,XzjSNH/gGvxJuQFm28dDJ4PG+qU=
-56,109,R9g3XXFOxEC9s6zwEhFfjmLsuvM=,l6ZV6XLwuhOKwhIPa9RgQJJ+Qwk=
-59,110,R9g3XXFOxEC9s6zwEhFfjmLsuvM=,FBesERNEHdm45pvipIrLiGcy+0k=
-51,109,R9g3XXFOxEC9s6zwEhFfjmLsuvM=,l6ZV6XLwuhOKwhIPa9RgQJJ+Qwk=
-60,110,R9g3XXFOxEC9s6zwEhFfjmLsuvM=,FBesERNEHdm45pvipIrLiGcy+0k=
-53,109,R9g3XXFOxEC9s6zwEhFfjmLsuvM=,l6ZV6XLwuhOKwhIPa9RgQJJ+Qwk=
-50,108,R9g3XXFOxEC9s6zwEhFfjmLsuvM=,l6ZV6XLwuhOKwhIPa9RgQJJ+Qwk=
-62,103,R9g3XXFOxEC9s6zwEhFfjmLsuvM=,XzjSNH/gGvxJuQFm28dDJ4PG+qU=
-55,109,R9g3XXFOxEC9s6zwEhFfjmLsuvM=,l6ZV6XLwuhOKwhIPa9RgQJJ+Qwk=
-51,108,R9g3XXFOxEC9s6zwEhFfjmLsuvM=,l6ZV6XLwuhOKwhIPa9RgQJJ+Qwk=
-52,99,R9g3XXFOxEC9s6zwEhFfjmLsuvM=,XzjSNH/gGvxJuQFm28dDJ4PG+qU=
-60,99,R9g3XXFOxEC9s6zwEhFfjmLsuvM=,XzjSNH/gGvxJuQFm28dDJ4PG+qU=
-61,110,R9g3XXFOxEC9s6zwEhFfjmLsuvM=,FBesERNEHdm45pvipIrLiGcy+0k=
-62,98,R9g3XXFOxEC9s6zwEhFfjmLsuvM=,XzjSNH/gGvxJuQFm28dDJ4PG+qU=
-50,109,R9g3XXFOxEC9s6zwEhFfjmLsuvM=,l6ZV6XLwuhOKwhIPa9RgQJJ+Qwk=
-58,103,R9g3XXFOxEC9s6zwEhFfjmLsuvM=,XzjSNH/gGvxJuQFm28dDJ4PG+qU=
-57,109,R9g3XXFOxEC9s6zwEhFfjmLsuvM=,FBesERNEHdm45pvipIrLiGcy+0k=
-62,100,R9g3XXFOxEC9s6zwEhFfjmLsuvM=,XzjSNH/gGvxJuQFm28dDJ4PG+qU=
-56,108,R9g3XXFOxEC9s6zwEhFfjmLsuvM=,l6ZV6XLwuhOKwhIPa9RgQJJ+Qwk=
-63,99,R9g3XXFOxEC9s6zwEhFfjmLsuvM=,XzjSNH/gGvxJuQFm28dDJ4PG+qU=
-52,108,R9g3XXFOxEC9s6zwEhFfjmLsuvM=,l6ZV6XLwuhOKwhIPa9RgQJJ+Qwk=
-57,110,R9g3XXFOxEC9s6zwEhFfjmLsuvM=,FBesERNEHdm45pvipIrLiGcy+0k=
-62,99,R9g3XXFOxEC9s6zwEhFfjmLsuvM=,XzjSNH/gGvxJuQFm28dDJ4PG+qU=
-55,108,R9g3XXFOxEC9s6zwEhFfjmLsuvM=,l6ZV6XLwuhOKwhIPa9RgQJJ+Qwk=
-53,108,R9g3XXFOxEC9s6zwEhFfjmLsuvM=,l6ZV6XLwuhOKwhIPa9RgQJJ+Qwk=
-54,108,R9g3XXFOxEC9s6zwEhFfjmLsuvM=,l6ZV6XLwuhOKwhIPa9RgQJJ+Qwk=
-57,103,R9g3XXFOxEC9s6zwEhFfjmLsuvM=,XzjSNH/gGvxJuQFm28dDJ4PG+qU=
-61,99,R9g3XXFOxEC9s6zwEhFfjmLsuvM=,XzjSNH/gGvxJuQFm28dDJ4PG+qU=
-51,107,R9g3XXFOxEC9s6zwEhFfjmLsuvM=,l6ZV6XLwuhOKwhIPa9RgQJJ+Qwk=
-63,104,R9g3XXFOxEC9s6zwEhFfjmLsuvM=,FBesERNEHdm45pvipIrLiGcy+0k=
-62,110,R9g3XXFOxEC9s6zwEhFfjmLsuvM=,FBesERNEHdm45pvipIrLiGcy+0k=
-50,107,R9g3XXFOxEC9s6zwEhFfjmLsuvM=,l6ZV6XLwuhOKwhIPa9RgQJJ+Qwk=
-52,107,R9g3XXFOxEC9s6zwEhFfjmLsuvM=,l6ZV6XLwuhOKwhIPa9RgQJJ+Qwk=
-63,98,R9g3XXFOxEC9s6zwEhFfjmLsuvM=,XzjSNH/gGvxJuQFm28dDJ4PG+qU=
